====================================================================================================
DATAS= 2, LAG= 6, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.54564, R2pers = 0.44869, iteration = 0
DATAS= 3, LAG= 6, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.59143, R2pers = 0.48008, iteration = 0
DATAS= 4, LAG= 6, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.62039, R2pers = 0.51553, iteration = 0
DATAS= 5, LAG= 6, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.69087, R2pers = 0.59622, iteration = 0
DATAS= 6, LAG= 6, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.72136, R2pers = 0.64766, iteration = 0
DATAS= 7, LAG= 6, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.73838, R2pers = 0.66833, iteration = 0
DATAS= 8, LAG= 6, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.80062, R2pers = 0.55926, iteration = 0
====================================================================================================
DATAS= 0, LAG= 12, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.61401, R2pers = 0.54730, iteration = 0
DATAS= 1, LAG= 12, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.55280, R2pers = 0.45262, iteration = 0
DATAS= 2, LAG= 12, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.55573, R2pers = 0.44874, iteration = 0
DATAS= 3, LAG= 12, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.59850, R2pers = 0.48026, iteration = 0
DATAS= 4, LAG= 12, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.63269, R2pers = 0.51582, iteration = 0
DATAS= 5, LAG= 12, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.69801, R2pers = 0.59646, iteration = 0
DATAS= 6, LAG= 12, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.72767, R2pers = 0.64785, iteration = 0
DATAS= 7, LAG= 12, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.74284, R2pers = 0.66849, iteration = 0
DATAS= 8, LAG= 12, AHEAD= 3, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.81109, R2pers = 0.55941, iteration = 0
====================================================================================================
DATAS= 0, LAG= 32, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.79505, R2pers = 0.76403, iteration = 0
DATAS= 1, LAG= 32, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.78201, R2pers = 0.76119, iteration = 0
DATAS= 2, LAG= 32, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.80695, R2pers = 0.78167, iteration = 0
DATAS= 3, LAG= 32, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.84344, R2pers = 0.81460, iteration = 0
DATAS= 4, LAG= 32, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.85448, R2pers = 0.83008, iteration = 0
DATAS= 5, LAG= 32, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.87801, R2pers = 0.85838, iteration = 0
DATAS= 6, LAG= 32, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.89283, R2pers = 0.87652, iteration = 0
DATAS= 7, LAG= 32, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.89779, R2pers = 0.88416, iteration = 0
DATAS= 8, LAG= 32, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.91170, R2pers = 0.84376, iteration = 0
====================================================================================================
DATAS= 0, LAG= 32, AHEAD= 6, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.48922, R2pers = 0.34220, iteration = 0
DATAS= 1, LAG= 32, AHEAD= 6, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.37985, R2pers = 0.22504, iteration = 0
DATAS= 2, LAG= 32, AHEAD= 6, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.37401, R2pers = 0.18545, iteration = 0
DATAS= 3, LAG= 32, AHEAD= 6, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.42295, R2pers = 0.15699, iteration = 0
DATAS= 4, LAG= 32, AHEAD= 6, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.46282, R2pers = 0.18892, iteration = 0
DATAS= 5, LAG= 32, AHEAD= 6, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.55713, R2pers = 0.32399, iteration = 0
DATAS= 6, LAG= 32, AHEAD= 6, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.59036, R2pers = 0.40796, iteration = 0
DATAS= 7, LAG= 32, AHEAD= 6, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.65087, R2pers = 0.43511, iteration = 0
DATAS= 8, LAG= 32, AHEAD= 6, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.71931, R2pers = 0.24767, iteration = 0
====================================================================================================
DATAS= 0, LAG= 2, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.78928, R2pers = 0.76392, iteration = 0
DATAS= 1, LAG= 2, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.78315, R2pers = 0.76115, iteration = 0
DATAS= 2, LAG= 2, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.80362, R2pers = 0.78170, iteration = 0
DATAS= 3, LAG= 2, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.83706, R2pers = 0.81462, iteration = 0
DATAS= 4, LAG= 2, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.85045, R2pers = 0.83021, iteration = 0
DATAS= 5, LAG= 2, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.87472, R2pers = 0.85849, iteration = 0
DATAS= 6, LAG= 2, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.88983, R2pers = 0.87663, iteration = 0
DATAS= 7, LAG= 2, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.89595, R2pers = 0.88426, iteration = 0
DATAS= 8, LAG= 2, AHEAD= 1, RNN= LSTM, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.87982, R2pers = 0.84388, iteration = 0
====================================================================================================
DATAS= 0, LAG= 6, AHEAD= 1, RNN= GRU, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.79254, R2pers = 0.76403, iteration = 0
DATAS= 1, LAG= 6, AHEAD= 1, RNN= GRU, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.78572, R2pers = 0.76122, iteration = 0
DATAS= 2, LAG= 6, AHEAD= 1, RNN= GRU, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.80648, R2pers = 0.78178, iteration = 0
DATAS= 3, LAG= 6, AHEAD= 1, RNN= GRU, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.84107, R2pers = 0.81468, iteration = 0
DATAS= 4, LAG= 6, AHEAD= 1, RNN= GRU, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.85263, R2pers = 0.83024, iteration = 0
DATAS= 5, LAG= 6, AHEAD= 1, RNN= GRU, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.87565, R2pers = 0.85852, iteration = 0
DATAS= 6, LAG= 6, AHEAD= 1, RNN= GRU, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.89054, R2pers = 0.87665, iteration = 0
DATAS= 7, LAG= 6, AHEAD= 1, RNN= GRU, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.89648, R2pers = 0.88428, iteration = 0
DATAS= 8, LAG= 6, AHEAD= 1, RNN= GRU, NLAY= 1, NNEUR= 32, DROP= 0.00, ACT= tanh, RACT= hard_sigmoid, OPT= adam, R2Test = 0.91344, R2pers = 0.84388, iteration = 0
====================================================================================================
